time-(s),steering-angle-(rad),steering-angle-velocity-(rad/s),speed-(m/s),acceleration-(m/s^2),jerk-(m/s^3)
59.8557,-0.00271566,0.139016,1.99099,0.458962,181.606
59.8601,-0.00271566,0,1.99099,0,-102.466
59.8644,-0.00271566,0,1.99099,0,0
59.8677,-0.00225691,0.137367,1.99251,0.45413,135.986
59.8733,-0.00225691,0,1.99251,0,-81.5394
59.8754,-0.00191207,0.15933,1.99365,0.527429,243.688
59.8801,-0.00191207,0,1.99365,0,-113.44
59.8837,-0.00191207,0,1.99365,0,0
59.8882,-0.00146195,0.0995696,1.99514,0.33002,73.0026
59.8951,-0.00146195,0,1.99514,0,-47.7525
59.8994,-0.00112355,0.0796488,1.99626,0.264366,62.224
59.9035,-0.00112355,0,1.99626,0,-63.7223
59.9064,-0.000682005,0.154383,1.99773,0.513046,179.382
59.9089,-0.000682005,0,1.99773,0,-205.39
59.9125,-0.000682005,0,1.99773,0,0
59.916,-0.000350032,0.0922847,1.99883,0.307098,85.3701
59.9222,-0.000350032,0,1.99883,0,-49.6862
59.925,-0.000350032,0,1.99883,0,0
59.9279,8.29E-05,0.146778,1.99972,0.301649,102.264
59.9338,8.29E-05,0,1.99972,0,-51.4898
59.9359,0.00040847,0.154831,1.99864,-0.515705,-245.268
59.94,0.00040847,0,1.99864,0,126.153
59.9435,0.00040847,0,1.99864,0,0
59.9476,0.000832912,0.102987,1.99723,-0.342589,-83.1265
59.9543,0.000832912,0,1.99723,0,51.4271
59.9579,0.00115207,0.0896844,1.99617,-0.297936,-83.7221
59.9635,0.00115207,0,1.99617,0,52.8343
59.9655,0.00156807,0.210019,1.99479,-0.696919,-351.84
59.9674,0.00156807,0,1.99479,0,356.127
59.9723,0.00156807,0,1.99479,0,0
59.976,0.00188083,0.0841406,1.99375,-0.278879,-75.0242
59.9798,0.00188083,0,1.99375,0,72.2306
59.9836,0.00188083,0,1.99375,0,0
59.9884,0.00228839,0.0856029,1.9924,-0.283364,-59.518
59.9939,0.00228839,0,1.9924,0,51.2777
59.996,0.00259473,0.146425,1.99139,-0.484103,-231.393
60,0.00259473,0,1.99139,0,120.747
60.0036,0.00259473,0,1.99139,0,0
60.0077,0.00299375,0.0977586,1.99007,-0.322868,-79.1008
60.013,0.00299375,0,1.99007,0,60.8878
60.0167,0.0032936,0.0825935,1.98908,-0.272444,-75.0451
60.0199,0.0032936,0,1.98908,0,83.8934
60.0241,0.0032936,0,1.98908,0,0
60.0283,0.00368402,0.0924915,1.98779,-0.304744,-72.1938
60.0324,0.00368402,0,1.98779,0,74.8399
60.0356,0.00397732,0.0917438,1.98683,-0.301961,-94.4528
60.0395,0.00397732,0,1.98683,0,77.5245
60.0441,0.00397732,0,1.98683,0,0
60.0481,0.00435919,0.0960404,1.98557,-0.315734,-79.4079
60.053,0.00435919,0,1.98557,0,64.2951
60.0558,0.00464592,0.103665,1.98463,-0.340402,-123.071
60.0605,0.00464592,0,1.98463,0,72.8331
60.0641,0.00464592,0,1.98463,0,0
60.0674,0.00501917,0.112385,1.98341,-0.368665,-111.004
60.0728,0.00529925,0.0523543,1.98249,-0.171554,36.844
60.0754,0.00529925,0,1.98249,0,64.7543
60.0814,0.00529925,0,1.98249,0,0
60.0839,0.00529925,0,1.98249,0,0
60.0876,0.00566376,0.0986276,1.9813,-0.322818,-87.349
60.0927,0.00566376,0,1.9813,0,63.8979
60.0963,0.00593712,0.0753883,1.9804,-0.246499,-67.9789
60.0995,0.00593712,0,1.9804,0,78.0118
60.1035,0.00593712,0,1.9804,0,0
60.1076,0.00629277,0.0881577,1.97924,-0.287956,-71.3772
60.1153,0.00629277,0,1.97924,0,37.0824
60.1176,0.00652215,0.101557,1.97849,-0.331416,-146.739
60.1202,0.00652215,0,1.97849,0,129.948
60.1251,0.00652215,0,1.97849,0,0
60.1277,0.00642339,-0.0387189,1.97882,0.126332,49.5303
60.133,0.00642339,0,1.97882,0,-23.503
60.1355,0.00622916,-0.0797413,1.97945,0.260278,106.86
60.1396,0.00622916,0,1.97945,0,-63.5958
60.1455,0.00622916,0,1.97945,0,0
60.1479,0.00583143,-0.164778,1.98075,0.538374,223.045
60.1525,0.00583143,0,1.98075,0,-117.049
60.1557,0.00544436,-0.122872,1.98202,0.40199,127.607
60.1595,0.00544436,0,1.98202,0,-104.317
60.1637,0.00544436,0,1.98202,0,0
60.1675,0.00491305,-0.140314,1.98376,0.459734,121.412
60.1722,0.00491305,0,1.98376,0,-97.6189
60.1761,0.00442999,-0.124843,1.98534,0.409729,105.893
60.1811,0.00442999,0,1.98534,0,-81.8153
60.1849,0.00442999,0,1.98534,0,0
60.1875,0.00382176,-0.239184,1.98734,0.786424,309.254
60.1929,0.00382176,0,1.98734,0,-144.805
60.1954,0.00343485,-0.152763,1.98862,0.503106,198.643
60.1996,0.00343485,0,1.98862,0,-118.89
60.2035,0.00343485,0,1.98862,0,0
60.2078,0.0034453,0.00242536,1.98858,-0.00799403,-1.85491
60.2134,0.0034453,0,1.98858,0,1.42678
60.216,0.00354484,0.038725,1.98825,-0.127586,-49.6366
60.2195,0.00354484,0,1.98825,0,36.1161
60.2241,0.00354484,0,1.98825,0,0
60.2273,0.00385181,0.0954077,1.98724,-0.314116,-97.6287
60.2324,0.00385181,0,1.98724,0,61.5079
60.2359,0.00413378,0.0814118,1.98632,-0.267812,-77.3238
60.2401,0.00413378,0,1.98632,0,63.765
60.2438,0.00455962,0.115544,1.98492,-0.379642,-103.01
60.2479,0.00455962,0,1.98492,0,91.3244
60.2529,0.00455962,0,1.98492,0,0
60.2554,0.00491986,0.139454,1.98373,-0.457545,-177.119
60.2596,0.00491986,0,1.98373,0,111.464
60.2634,0.00491986,0,1.98373,0,0
60.2677,0.00540329,0.114003,1.98215,-0.37358,-88.0979
60.2736,0.00540329,0,1.98215,0,63.4762
60.2755,0.00580558,0.207313,1.98083,-0.678277,-349.539
60.2795,0.00580558,0,1.98083,0,168.737
60.2838,0.00580558,0,1.98083,0,0
60.2874,0.00632518,0.143003,1.97914,-0.467192,-128.579
60.2921,0.00632518,0,1.97914,0,99.0069
60.2953,0.00666842,0.107076,1.97802,-0.349312,-108.971
60.2996,0.00666842,0,1.97802,0,81.3007
60.3039,0.00666842,0,1.97802,0,0
60.3078,0.00675253,0.0211607,1.97774,-0.0689821,-17.3554
60.3123,0.00675253,0,1.97774,0,15.2988
60.316,0.00644558,-0.0848883,1.97874,0.276836,76.5618
60.3197,0.00644558,0,1.97874,0,-73.6902
60.3233,0.00644558,0,1.97874,0,0
60.3277,0.00606724,-0.0876349,1.97998,0.286117,66.2724
60.3336,0.00606724,0,1.97998,0,-48.5638
60.3363,0.00546981,-0.221381,1.98193,0.72396,268.266
60.3406,0.00546981,0,1.98193,0,-167.652
60.3452,0.00546981,0,1.98193,0,0
60.3479,0.00490399,-0.208908,1.98379,0.684463,252.715
60.3526,0.0041762,-0.152951,1.98618,0.502205,-38.3028
60.3557,0.0041762,0,1.98618,0,-163.591
60.3596,0.0041762,0,1.98618,0,0
60.3637,0.0041762,0,1.98618,0,0
60.3688,0.00351637,-0.130476,1.98835,0.4294,84.9104
60.3733,0.00351637,0,1.98835,0,-94.9512
60.3756,0.00271292,-0.358121,1.991,1.18146,526.608
60.3797,0.00271292,0,1.991,0,-282.939
60.3837,0.00271292,0,1.991,0,0
60.3875,0.00218211,-0.139174,1.99275,0.460149,120.648
60.3929,0.00218211,0,1.99275,0,-85.8428
60.3956,0.00213194,-0.0185586,1.99292,0.0614198,22.7172
60.4005,0.00213194,0,1.99292,0,-12.4343
60.4051,0.00213194,0,1.99292,0,0
60.4073,0.0021892,0.0262066,1.99273,-0.086743,-39.6974
60.4121,0.0021892,0,1.99273,0,18.1895
60.4154,0.00249443,0.0913133,1.99172,-0.301997,-90.3472
60.4195,0.00249443,0,1.99172,0,73.4982
60.4235,0.00249443,0,1.99172,0,0
60.4276,0.00276841,0.0669749,1.99081,-0.221325,-54.1034
60.4346,0.00276841,0,1.99081,0,31.8229
60.4372,0.0032126,0.171144,1.98935,-0.564808,-217.617
60.4396,0.0032126,0,1.98935,0,229.485
60.445,0.0032126,0,1.98935,0,0
60.4484,0.00357671,0.109666,1.98815,-0.361482,-108.873
60.4532,0.00357671,0,1.98815,0,74.7432
60.4559,0.0040856,0.192116,1.98647,-0.632268,-238.697
60.4602,0.0040856,0,1.98647,0,147.092
60.4636,0.0040856,0,1.98647,0,0
60.4684,0.00449604,0.0845824,1.98512,-0.277944,-57.2782
60.4727,0.00449604,0,1.98512,0,64.7441
60.4754,0.00501329,0.190425,1.98343,-0.624813,-230.023
60.4799,0.00501329,0,1.98343,0,139.985
60.4837,0.00538201,0.0979569,1.98222,-0.32094,-85.2622
60.4875,0.00538201,0,1.98222,0,82.4778
60.4922,0.00538201,0,1.98222,0,0
60.496,0.00586874,0.127673,1.98063,-0.417699,-109.566
60.4995,0.00586874,0,1.98063,0,117.392
60.5036,0.00586874,0,1.98063,0,0
60.5076,0.00623502,0.0899715,1.97943,-0.293968,-72.2103
60.5122,0.00623502,0,1.97943,0,65.2445
60.5154,0.00671588,0.148596,1.97786,-0.484786,-149.808
60.5198,0.00671588,0,1.97786,0,109.237
60.5233,0.00671588,0,1.97786,0,0
60.5282,0.00688077,0.0337668,1.97732,-0.110048,-22.5356
60.5332,0.00688077,0,1.97732,0,21.8176
60.5353,0.00653888,-0.166088,1.97844,0.541464,263.037
60.5395,0.00653888,0,1.97844,0,-127.195
60.5435,0.00653888,0,1.97844,0,0
60.5475,0.00608994,-0.114811,1.9799,0.374764,95.8401
60.5522,0.00608994,0,1.9799,0,-78.9172
60.5557,0.00540417,-0.194095,1.98215,0.634759,179.659
60.5597,0.00540417,0,1.98215,0,-160.075
60.5636,0.00540417,0,1.98215,0,0
60.5676,0.0047618,-0.159032,1.98425,0.521249,129.045
60.5724,0.00397221,-0.165656,1.98685,0.544243,4.82406
60.5755,0.00397221,0,1.98685,0,-177.133
60.5793,0.00397221,0,1.98685,0,0
60.5833,0.00397221,0,1.98685,0,0
60.588,0.0033661,-0.131365,1.98884,0.432565,93.7531
60.5932,0.0033661,0,1.98884,0,-82.9968
60.5953,0.00302608,-0.160084,1.98996,0.527949,248.555
60.5998,0.00302608,0,1.98996,0,-116.885
60.6034,0.00302608,0,1.98996,0,0
60.6075,0.00307474,0.0118268,1.9898,-0.0389987,-9.4786
60.6123,0.00307474,0,1.9898,0,8.1909
60.6155,0.00317731,0.0318415,1.98946,-0.105063,-32.6152
60.6195,0.00317731,0,1.98946,0,25.9948
60.6245,0.00317731,0,1.98946,0,0
60.6279,0.0034759,0.0898533,1.98848,-0.296205,-89.1356
60.6323,0.0034759,0,1.98848,0,66.3129
60.6355,0.0037215,0.0772269,1.98767,-0.254367,-79.9829
60.6394,0.0037215,0,1.98767,0,65.114
60.6436,0.0037215,0,1.98767,0,0
60.6475,0.00409852,0.0951998,1.98643,-0.313256,-79.0977
60.6522,0.00409852,0,1.98643,0,67.1415
60.6562,0.00438863,0.0722979,1.98548,-0.237611,-59.2165
60.6601,0.00438863,0,1.98548,0,60.862
60.6635,0.00438863,0,1.98548,0,0
60.6675,0.00478725,0.0988202,1.98417,-0.324428,-80.4273
60.6725,0.00478725,0,1.98417,0,64.2166
60.6756,0.00508888,0.0992333,1.98318,-0.325398,-107.053
60.6795,0.00508888,0,1.98318,0,82.4763
60.6835,0.00508888,0,1.98318,0,0
60.6879,0.00548983,0.0922561,1.98187,-0.302156,-69.5229
60.6932,0.00548983,0,1.98187,0,57.1128
60.6956,0.00579165,0.125474,1.98088,-0.410497,-170.656
60.6995,0.00579165,0,1.98088,0,103.876
60.7034,0.00579165,0,1.98088,0,0
60.708,0.00618832,0.0871709,1.97958,-0.284842,-62.5964
60.712,0.00618832,0,1.97958,0,69.6871
60.7158,0.00632432,0.0359057,1.97914,-0.117234,-30.9508
60.7209,0.00632432,0,1.97914,0,23.1156
60.7239,0.00632432,0,1.97914,0,0
60.728,0.00604305,-0.0684851,1.98006,0.223644,54.4545
60.7325,0.00604305,0,1.98006,0,-50.1622
60.7354,0.0056741,-0.123226,1.98126,0.402851,134.55
60.7397,0.0056741,0,1.98126,0,-94.3269
60.7439,0.0056741,0,1.98126,0,0
60.7476,0.00511134,-0.153713,1.98311,0.503289,137.467
60.7538,0.00511134,0,1.98311,0,-80.4292
60.7566,0.00458484,-0.190549,1.98483,0.625032,226.212
60.7599,0.00458484,0,1.98483,0,-189.859
60.7637,0.00458484,0,1.98483,0,0
60.7681,0.00393885,-0.146633,1.98696,0.481897,109.385
60.7722,0.00393885,0,1.98696,0,-116.464
60.7756,0.00351889,-0.124045,1.98834,0.40838,120.625
60.7796,0.00351889,0,1.98834,0,-101.823
60.7839,0.00347869,-0.00933506,1.98847,0.0307535,7.14109
60.7877,0.00347869,0,1.98847,0,-8.20491
60.7928,0.00347869,0,1.98847,0,0
60.7959,0.00351674,0.012429,1.98835,-0.04093,-13.3712
60.8004,0.00351674,0,1.98835,0,8.90696
60.804,0.00351674,0,1.98835,0,0
60.8075,0.00373452,0.0612763,1.98763,-0.201818,-56.7844
60.813,0.00370299,-0.00571799,1.98773,0.0188324,40.0205
60.8168,0.00370299,0,1.98773,0,-5.0289
60.8199,0.00370299,0,1.98773,0,0
60.8237,0.00370299,0,1.98773,0,0
60.8279,0.0033516,-0.0836047,1.98889,0.275427,65.5297
60.8327,0.0033516,0,1.98889,0,-56.832
60.8357,0.00294367,-0.134392,1.99024,0.443327,146.057
60.8395,0.00294367,0,1.99024,0,-118.618
60.8436,0.00294367,0,1.99024,0,0
60.8484,0.00264462,-0.0618691,1.99122,0.204326,42.2711
60.8531,0.00264462,0,1.99122,0,-43.3794
60.8555,0.00227565,-0.152877,1.99244,0.505433,209.418
60.8597,0.00227565,0,1.99244,0,-122.938
60.8635,0.00227565,0,1.99244,0,0
60.8678,0.00201078,-0.0616197,1.99332,0.203921,47.4407
60.8724,0.00166989,-0.0737915,1.99445,0.244478,8.77917
60.8754,0.00166989,0,1.99445,0,-81.505
60.88,0.00166989,0,1.99445,0,0
60.8837,0.00166989,0,1.99445,0,0
60.888,0.00143266,-0.0552732,1.99524,0.183285,42.7038
60.8923,0.00143266,0,1.99524,0,-42.1212
60.896,0.00111586,-0.0875039,1.99629,0.290451,80.2266
60.8995,0.00111586,0,1.99629,0,-82.4751
60.9035,0.00090381,-0.0526057,1.99699,0.17478,43.3595
60.9077,0.00090381,0,1.99699,0,-42.0754
60.9138,0.00090381,0,1.99699,0,0
60.916,0.000609571,-0.13129,1.99797,0.436489,194.763
60.9201,0.000609571,0,1.99797,0,-108.994
60.9235,0.000421743,-0.0545912,1.9986,0.181658,52.7979
60.9275,0.000421743,0,1.9986,0,-44.8271
60.9323,0.000421743,0,1.9986,0,0
60.9354,0.000149448,-0.0886163,1.9995,0.295119,96.0444
60.9396,0.000149448,0,1.9995,0,-69.303
60.9446,0.000149448,0,1.9995,0,0
60.9478,-1.45E-05,-0.0502918,1.99995,0.137859,42.2771
60.9525,-1.45E-05,0,1.99995,0,-29.4531
60.9556,-0.000265149,-0.0812607,1.99912,-0.270738,-87.7896
60.9596,-0.000265149,0,1.99912,0,66.6251
60.9637,-0.000265149,0,1.99912,0,0
60.9674,-0.000405427,-0.0373946,1.99865,-0.124507,-33.1907
60.9721,-0.000405427,0,1.99865,0,26.4738
60.976,-0.000634395,-0.0594319,1.99789,-0.197754,-51.3298
60.9797,-0.000634395,0,1.99789,0,53.1589
60.9837,-0.000634395,0,1.99789,0,0
60.9877,-0.000750919,-0.02918,1.9975,-0.0970506,-24.3035
60.9923,-0.000750919,0,1.9975,0,20.7461
60.9955,-0.000958226,-0.0658222,1.99681,-0.218774,-69.4628
60.9996,-0.000958226,0,1.99681,0,53.1728
61.0035,-0.000958226,0,1.99681,0,0
61.0082,-0.00105099,-0.0197596,1.9965,-0.0656425,-13.983
61.0123,-0.00123663,-0.0454593,1.99589,-0.150952,-20.8905
61.0159,-0.00123663,0,1.99589,0,42.541
61.0197,-0.00123663,0,1.99589,0,0
61.0234,-0.00123663,0,1.99589,0,0
61.0274,-0.00130562,-0.0170901,1.99566,-0.0567531,-14.0577
61.0323,-0.00130562,0,1.99566,0,11.6486
61.0354,-0.00146959,-0.05259,1.99511,-0.174467,-55.9583
61.0397,-0.00146959,0,1.99511,0,40.858
61.0435,-0.00146959,0,1.99511,0,0
61.0476,-0.00151482,-0.0109894,1.99496,-0.0364653,-8.85978
61.0526,-0.00151482,0,1.99496,0,7.2631
61.0557,-0.0016571,-0.0461954,1.99449,-0.153147,-49.7208
61.0597,-0.0016571,0,1.99449,0,37.7471
61.0635,-0.0016571,0,1.99449,0,0
61.0678,-0.00167857,-0.00505071,1.99442,-0.0167443,-3.93956
61.0728,-0.00167857,0,1.99442,0,3.30528
61.0754,-0.00179918,-0.0468875,1.99402,-0.15539,-60.4089
61.0796,-0.00179918,0,1.99402,0,36.7226
61.0838,-0.00179918,0,1.99402,0,0
61.0874,-0.00179689,0.000625761,1.99403,0.00204971,0.559417
61.0922,-0.00179689,0,1.99403,0,-0.429105
61.0954,-0.00189582,-0.0306932,1.9937,-0.101672,-31.5439
61.1012,-0.00189582,0,1.9937,0,17.5332
61.1076,-0.00189582,0,1.9937,0,0
61.1116,-0.00186977,0.00652982,1.99379,0.0216365,5.42406
61.1182,-0.00186977,0,1.99379,0,-3.28602
61.121,-0.00194702,-0.0271532,1.99353,-0.0899606,-31.6201
61.1249,-0.00189723,0.012885,1.9937,0.042695,34.3286
61.1276,-0.00189723,0,1.9937,0,-15.5799
61.133,-0.00189723,0,1.9937,0,0
61.1371,-0.00195281,-0.0134856,1.99351,-0.0446578,-10.8352
61.1395,-0.00195281,0,1.99351,0,19.0412
61.1438,-0.00195281,0,1.99351,0,0
61.1474,-0.00187928,0.0205576,1.99376,0.0680864,19.0345
61.1522,-0.00187928,0,1.99376,0,-14.1073
61.1555,-0.00191319,-0.0102758,1.99364,-0.0340655,-10.323
61.1594,-0.00191319,0,1.99364,0,8.80296
61.1633,-0.00191319,0,1.99364,0,0
61.1677,-0.00181592,0.0218868,1.99397,0.0725054,16.3149
61.1723,-0.00181592,0,1.99397,0,-15.735
61.1754,-0.0016165,0.0641866,1.99463,0.212762,68.4819
61.1795,-0.0016165,0,1.99463,0,-52.6887
61.1834,-0.0016165,0,1.99463,0,0
61.1879,-0.00111666,0.109972,1.99628,0.364902,80.2828
61.1923,-0.00111666,0,1.99628,0,-81.9727
61.1953,-0.000740342,0.126029,1.99754,0.418796,140.255
61.1997,-0.000740342,0,1.99754,0,-95.6887
61.2037,-0.000740342,0,1.99754,0,0
61.2074,-0.000249344,0.130515,1.99917,0.434343,115.455
61.212,-0.000249344,0,1.99917,0,-95.9229
61.2154,0.000120322,0.109228,1.9996,0.126981,37.5201
61.2197,0.000120322,0,1.9996,0,-29.1611
61.2237,0.000120322,0,1.9996,0,0
61.2274,0.000602504,0.128123,1.99799,-0.426544,-113.339
61.2323,0.000602504,0,1.99799,0,88.3528
61.2364,0.000965549,0.0881817,1.99679,-0.293172,-71.21
61.2396,0.000965549,0,1.99679,0,92.6223
61.2434,0.000965549,0,1.99679,0,0
61.2474,0.00143909,0.120901,1.99521,-0.401418,-102.488
61.2526,0.00143909,0,1.99521,0,76.5305
61.2557,0.00179557,0.11563,1.99403,-0.383342,-124.341
61.2595,0.00179557,0,1.99403,0,101.5
61.2637,0.00179557,0,1.99403,0,0
61.2678,0.0022605,0.113678,1.99249,-0.376385,-92.0293
61.2722,0.0022605,0,1.99249,0,84.3442
61.2753,0.00261041,0.114615,1.99134,-0.378954,-124.127
61.2792,0.00261041,0,1.99134,0,95.8133
61.2848,0.00261041,0,1.99134,0,0
61.2877,0.00306685,0.156727,1.98983,-0.517519,-177.702
61.2922,0.00306685,0,1.98983,0,115.214
61.2959,0.00341018,0.0933812,1.9887,-0.307957,-83.7601
61.2996,0.00341018,0,1.9887,0,82.6824
61.3035,0.00341018,0,1.9887,0,0
61.3077,0.00385798,0.105923,1.98722,-0.348833,-82.5124
61.3121,0.00385798,0,1.98722,0,79.7075
61.3157,0.00419461,0.0927677,1.98612,-0.305092,-84.0768
61.3197,0.00419461,0,1.98612,0,75.7054
61.3234,0.00419461,0,1.98612,0,0
61.3283,0.00463359,0.0895199,1.98467,-0.294073,-59.9685
61.3325,0.00463359,0,1.98467,0,69.6068
61.3354,0.0049634,0.112418,1.98359,-0.368793,-125.707
61.3394,0.0049634,0,1.98359,0,92.6357
61.3436,0.0049634,0,1.98359,0,0
61.3473,0.00539343,0.114907,1.98218,-0.376505,-100.604
61.3521,0.00539343,0,1.98218,0,78.2313
61.356,0.00571634,0.0840324,1.98113,-0.274989,-71.5634
61.3598,0.00571634,0,1.98113,0,72.8839
61.3642,0.00571634,0,1.98113,0,0
61.3676,0.00613734,0.121386,1.97975,-0.396748,-114.394
61.3722,0.00613734,0,1.97975,0,86.5178
61.3754,0.00636805,0.0730311,1.979,-0.238415,-75.4706
61.3793,0.00636805,0,1.979,0,60.3127
61.3834,0.00636805,0,1.979,0,0
61.3881,0.00634234,-0.00539622,1.97908,0.0175926,3.69313
61.3927,0.00634234,0,1.97908,0,-3.87017
61.3954,0.00595369,-0.143268,1.98035,0.467921,172.491
61.3996,0.00595369,0,1.98035,0,-111.158
61.4032,0.00551451,-0.120728,1.98179,0.394842,108.539
61.4074,0.00551451,0,1.98179,0,-93.7443
61.4121,0.00551451,0,1.98179,0,0
61.4153,0.00489686,-0.193286,1.98381,0.633254,198.169
61.4194,0.00489686,0,1.98381,0,-155.198
61.4239,0.00489686,0,1.98381,0,0
61.4276,0.0043302,-0.154385,1.98567,0.50682,138.081
61.4322,0.0043302,0,1.98567,0,-111.099
61.4354,0.00364668,-0.213214,1.98792,0.701324,218.769
61.4394,0.00364668,0,1.98792,0,-176.247
61.4433,0.00364668,0,1.98792,0,0
61.4475,0.0032028,-0.107263,1.98938,0.353517,85.4272
61.4521,0.0032028,0,1.98938,0,-76.1757
61.4559,0.00315707,-0.0120051,1.98953,0.0395832,10.3901
61.4598,0.00315707,0,1.98953,0,-10.1475
61.4634,0.00315707,0,1.98953,0,0
61.4675,0.00319444,0.00919662,1.98941,-0.0303297,-7.46286
61.4725,0.00319444,0,1.98941,0,6.06696
61.4754,0.00342022,0.0789208,1.98866,-0.260188,-90.95
61.4794,0.00342022,0,1.98866,0,64.1833
61.4835,0.00342022,0,1.98866,0,0
61.4878,0.00361269,0.0450282,1.98803,-0.148343,-34.7053
61.4924,0.0039236,0.0672139,1.98701,-0.221266,-15.7643
61.4956,0.0039236,0,1.98701,0,69.5121
61.4994,0.0039236,0,1.98701,0,0
61.5033,0.0039236,0,1.98701,0,0
61.5077,0.00416431,0.0549629,1.98621,-0.180767,-41.2755
61.5121,0.00416431,0,1.98621,0,41.3025
61.5154,0.00449889,0.100086,1.98512,-0.328864,-98.3778
61.5198,0.00449889,0,1.98512,0,74.6445
61.5234,0.00449889,0,1.98512,0,0
61.5275,0.00505773,0.138302,1.98328,-0.453741,-112.292
61.5321,0.00576559,0.152037,1.98096,-0.497772,-9.45728
61.5353,0.00576559,0,1.98096,0,157.309
61.5394,0.00576559,0,1.98096,0,0
61.5435,0.00576559,0,1.98096,0,0
61.5473,0.00639928,0.167225,1.97889,-0.546275,-144.158
61.5526,0.00639928,0,1.97889,0,103.209
61.5555,0.00713063,0.250717,1.97651,-0.817205,-280.148
61.5596,0.00713063,0,1.97651,0,199.048
61.5635,0.00713063,0,1.97651,0,0
61.5673,0.00763339,0.129945,1.97487,-0.422695,-109.25
61.572,0.00763339,0,1.97487,0,90.2292
61.5755,0.00774416,0.0314087,1.97452,-0.102048,-28.936
61.5796,0.00774416,0,1.97452,0,25.073
61.5835,0.00774416,0,1.97452,0,0
61.5875,0.00775914,0.00376136,1.97447,-0.0122141,-3.06728
61.5926,0.00775914,0,1.97447,0,2.39201
61.5954,0.0075681,-0.0692547,1.97509,0.225065,81.5895
61.5994,0.0075681,0,1.97509,0,-55.8508
61.6035,0.0075681,0,1.97509,0,0
61.6075,0.00739199,-0.0434186,1.97566,0.141165,34.8042
61.6124,0.00707245,-0.0660339,1.9767,0.214909,15.2388
61.616,0.00707245,0,1.9767,0,-59.1387
61.6195,0.00707245,0,1.9767,0,0
61.6235,0.00707245,0,1.9767,0,0
61.6274,0.00680647,-0.0667606,1.97757,0.217475,54.5873
61.6324,0.00680647,0,1.97757,0,-43.881
61.6354,0.00641761,-0.129128,1.97883,0.421107,139.835
61.6392,0.00641761,0,1.97883,0,-110.067
61.6436,0.00641761,0,1.97883,0,0
61.6483,0.00609644,-0.0693797,1.97988,0.226514,48.9323
61.6523,0.00609644,0,1.97988,0,-55.5791
61.6555,0.00565844,-0.140538,1.98131,0.459417,147.409
61.6598,0.00565844,0,1.98131,0,-105.649
61.6634,0.00565844,0,1.98131,0,0
61.6674,0.00529403,-0.090788,1.98251,0.297178,74.0396
61.672,0.00529403,0,1.98251,0,-64.8015
61.6753,0.00481406,-0.143072,1.98408,0.468979,139.794
61.6801,0.00481406,0,1.98408,0,-98.2145
61.6837,0.00481406,0,1.98408,0,0
61.6875,0.00441078,-0.104348,1.9854,0.342535,88.6303
61.692,0.00441078,0,1.9854,0,-76.3348
61.6957,0.00389151,-0.141573,1.98711,0.465451,126.901
61.6993,0.00389151,0,1.98711,0,-127.932
61.7034,0.00361867,-0.0679076,1.98801,0.223534,55.6356
61.7074,0.00361867,0,1.98801,0,-54.9283
61.7129,0.00361867,0,1.98801,0,0
61.7154,0.00377195,0.0594966,1.98751,-0.19591,-76.0415
61.7198,0.00377195,0,1.98751,0,44.9978
61.7234,0.00377195,0,1.98751,0,0
61.7276,0.0040217,0.0595473,1.98668,-0.195924,-46.7151
61.7323,0.0040217,0,1.98668,0,41.8393
61.7353,0.00448995,0.153054,1.98514,-0.503039,-164.425
61.7394,0.00448995,0,1.98514,0,122.136
61.7438,0.00448995,0,1.98514,0,0
61.7475,0.00493145,0.119672,1.9837,-0.392691,-106.441
61.7522,0.00493145,0,1.9837,0,82.6384
61.7555,0.00552201,0.181742,1.98176,-0.595385,-183.229
61.7595,0.00552201,0,1.98176,0,146.973
61.7634,0.00552201,0,1.98176,0,0
61.7674,0.00604265,0.128659,1.98006,-0.420727,-103.968
61.7719,0.00604265,0,1.98006,0,93.9697
61.7757,0.00668942,0.17334,1.97795,-0.565719,-151.616
61.7799,0.00668942,0,1.97795,0,132.655
61.7835,0.00668942,0,1.97795,0,0
61.7875,0.00707177,0.0956563,1.9767,-0.311691,-77.9795
61.792,0.00699596,-0.0168561,1.97695,0.0549165,81.5088
61.7956,0.00699596,0,1.97695,0,-15.4911
61.7994,0.00699596,0,1.97695,0,0
61.8034,0.00699596,0,1.97695,0,0
61.8076,0.0068118,-0.0439422,1.97755,0.143133,34.1532
61.8127,0.0068118,0,1.97755,0,-28.0522
61.8158,0.00638897,-0.137031,1.97893,0.446917,144.839
61.8195,0.00638897,0,1.97893,0,-119.327
61.8235,0.00598769,-0.100556,1.98024,0.328355,82.281
61.8275,0.00598769,0,1.98024,0,-82.96
61.8321,0.00598769,0,1.98024,0,0
61.8356,0.0054212,-0.162442,1.98209,0.531346,152.364
61.8398,0.0054212,0,1.98209,0,-127.328
61.8435,0.0054212,0,1.98209,0,0
61.8477,0.00492105,-0.119464,1.98373,0.391429,93.4951
61.8524,0.00492105,0,1.98373,0,-83.288
61.8555,0.00427964,-0.207231,1.98584,0.680288,219.792
61.8595,0.00427964,0,1.98584,0,-168.866
61.8636,0.00427964,0,1.98584,0,0
61.8675,0.00381486,-0.118484,1.98736,0.389686,99.3412
61.8731,0.00381486,0,1.98736,0,-68.7326
61.8754,0.00361453,-0.0904243,1.98802,0.297729,134.392
