time-(s),x-position-(m),y-position-(m),z-position-(m),roll-(rad),pitch-(rad),yaw-(rad),x-velocity-(m/s),y-velocity-(m/s),z-velocity-(m/s),x-angular-velocity-(rad/s),y-angular-velocity-(rad/s),z-angular-velocity-(rad/s),steering-angle-(rad),steering-angle-velocity-(rad/s),speed-(m/s),acceleration-(m/s^2),jerk-(m/s^3)
60.91,-20.6923607142857,1.0116975,0,0,0,3.08091660714286,1.98658232142857,0,0,0,0,-0.0621125374999963,0.00090381,0,1.99699,0,-26.2109049180545
60.92,-20.7069605263158,1.01263052631579,0,0,0,3.08047447368421,1.98696342105263,0,0,0,0,-0.0629020842105245,0.000609571,-0.00320219512182915,1.99797,0.0106460731703258,-101.585292683209
60.93,-20.7345808510638,1.01441829787234,0,0,0,3.07960914893617,1.98770085106383,0,0,0,0,-0.0628260531914892,0.000421743,0,1.9986,0,-21.4796520833347
60.94,-20.7460652173913,1.01517173913043,0,0,0,3.0792547826087,1.98801608695652,0,0,0,0,-0.063123304347828,0.000149448,0,1.9995,0,-63.7587600000158
60.95,-20.7735520833333,1.01698604166667,0,0,0,3.07838770833333,1.98877875,0,0,0,0,-0.0627246416666681,-0.0000145,-0.0267509574467859,1.99995,0.0733292553190868,8.70126170209536
60.96,-20.78654,1.017849,0,0,0,3.077987,1.989117,0,0,0,0,-0.0629987099999967,-0.000265149,0,1.99912,0,60.1250902439193
60.97,-20.81408125,1.01970125,0,0,0,3.077125625,1.989755625,0,0,0,0,-0.0629776874999987,-0.000405427,-0.0167082255319053,1.99865,-0.0556307872340105,-0.184806382963366
60.98,-20.8258846153846,1.02050358974359,0,0,0,3.07675974358974,1.98999717948718,0,0,0,0,-0.0631361564102619,-0.000634395,0,1.99789,0,49.1719825000543
60.99,-20.8536489361702,1.02240595744681,0,0,0,3.07588914893617,1.99050829787234,0,0,0,0,-0.0629928787234041,-0.000750919,-0.0145899999999775,1.9975,-0.048525299999925,-1.77869999996521
61,-20.8660923076923,1.02326769230769,0,0,0,3.07550153846154,1.99070923076923,0,0,0,0,-0.0630594384615398,-0.000958226,0,1.99681,0,47.7191794871944
61.01,-20.8924636363636,1.02511454545454,0,0,0,3.07466636363636,1.99108181818182,0,0,0,0,-0.0628192909090888,-0.00113249048780467,-0.0310423951219219,1.99623219512195,-0.103095451219415,-17.0155609756019
61.02,-20.9058230769231,1.02605384615385,0,0,0,3.07425153846154,1.99124769230769,0,0,0,0,-0.0630937999999954,-0.00123663,0,1.99589,0,0
61.03,-20.9330808510638,1.02799,0,0,0,3.07339914893617,1.99153617021277,0,0,0,0,-0.0630586765957445,-0.00130562,-0.00802188367346433,1.99566,-0.0266392102040648,-0.417622448971986
61.04,-20.9455230769231,1.02888307692308,0,0,0,3.07301153846154,1.99165230769231,0,0,0,0,-0.0631201384615424,-0.00146959,0,1.99511,0,37.6323684210969
61.05,-20.9721520833333,1.03080354166667,0,0,0,3.07217125,1.991866875,0,0,0,0,-0.0629148020833323,-0.00151482,-0.0057144880000075,1.99496,-0.0189619560000249,-1.120797600011
61.06,-20.98514,1.031748,0,0,0,3.07177,1.991956,0,0,0,0,-0.0631763799999967,-0.0016571,0,1.99449,0,34.767065789444
61.07,-21.011338,1.0336752,0,0,0,3.0709452,1.9921144,0,0,0,0,-0.0628090420000017,-0.00167857,-0.00282839759999914,1.99442,-0.00937680799999714,-0.751830399998765
61.08,-21.0243725,1.03463975,0,0,0,3.07054475,1.99218475,0,0,0,0,-0.0633092000000004,-0.00179918,0,1.99402,0,33.2252095238154
61.09,-21.0524125,1.036744375,0,0,0,3.06965875,1.992305,0,0,0,0,-0.0631402562500009,-0.00179689,0.000286807124999575,1.99403,0.000939450416665276,0.0239675833326627
61.1,-21.0615264705882,1.03743205882353,0,0,0,3.06938705882353,1.99234029411765,0,0,0,0,-0.0639237764705855,-0.00189582,-0.00635031724136375,1.9937,-0.021035586206845,7.37931724140419
61.11,-21.0787970149254,1.03874253731343,0,0,0,3.06878194029851,1.99240089552239,0,0,0,0,-0.0599701447761168,-0.00188019000000001,0.00391789199999768,1.993754,0.0129818999999923,3.25443599999807
61.12,-21.0984,1.04023,0,0,0,3.06825,1.99246,0,0,0,0,-0.0646261,-0.00191943071428559,-0.0174556285713843,1.99362285714286,-0.0578318142855675,-21.5007857142395
61.13,-21.1304461538462,1.04271153846154,0,0,0,3.06720769230769,1.99255692307692,0,0,0,0,-0.0628140769230794,-0.00189723,0,1.9937,0,-8.65549999999772
61.14,-21.14407,1.043768,0,0,0,3.06679,1.992592,0,0,0,0,-0.0632154700000025,-0.00195281,0,1.99351,0,16.8271069767339
61.15,-21.1716125,1.0459325,0,0,0,3.06592875,1.99266125,0,0,0,0,-0.0631592874999987,-0.00187928,0.00942223333333587,1.99376,0.0312062666666751,1.08269166667075
61.16,-21.1842675,1.04693675,0,0,0,3.06552925,1.992693,0,0,0,0,-0.0631014050000069,-0.00191319,0,1.99364,0,7.44865846154216
61.17,-21.2105520833333,1.04903041666667,0,0,0,3.06470125,1.99275875,0,0,0,0,-0.0629654645833348,-0.00181592,0.0109434,1.99397,0.0362527,0.289950000000001
61.18,-21.2236923076923,1.05008538461538,0,0,0,3.06429153846154,1.99280769230769,0,0,0,0,-0.0631855615384629,-0.0016165,0,1.99463,0,-45.9337384615089
61.19,-21.2505255319149,1.05226191489362,0,0,0,3.06345042553192,1.99297553191489,0,0,0,0,-0.0630278489361667,-0.00111666,0.0574853636364444,1.99628,0.190744227272995,2.84267500011912
61.2,-21.2628846153846,1.05327256410256,0,0,0,3.06306974358974,1.99308923076923,0,0,0,0,-0.0633025564102557,-0.000740342,0,1.99754,0,-88.5120474999278
61.21,-21.2908088888889,1.05557288888889,0,0,0,3.062188,1.99343977777778,0,0,0,0,-0.0631615022222257,-0.000249344,0.0567456521739393,1.99917,0.188844782608783,-4.01946521734872
61.22,-21.3026128205128,1.05655102564103,0,0,0,3.06181974358974,1.99361179487179,0,0,0,0,-0.0632991410256404,0.000120322,0,1.9996,0,-26.9740175000298
61.23,-21.3302346938775,1.05886795918367,0,0,0,3.06095306122449,1.99394795918367,0,0,0,0,-0.0630989061224455,0.000602504,0.0601393673470866,1.99799,-0.200214530612737,-6.31886122472258
61.24,-21.3430097560976,1.05994268292683,0,0,0,3.06055487804878,1.9940543902439,0,0,0,0,-0.0631496756097559,0.000965549,0,1.99679,0,82.8725842105446
61.25,-21.369734,1.0622054,0,0,0,3.0597136,1.994183,0,0,0,0,-0.0630584300000012,0.00143909,0.0604505,1.99521,-0.200709,-12.97875
61.26,-21.38247,1.063293,0,0,0,3.059317,1.994191,0,0,0,0,-0.0632539500000025,0.00179557,0,1.99403,0,89.416666666773
61.27,-21.4096,1.06563,0,0,0,3.05846,1.99395666666667,0,0,0,0,-0.0631227000000023,0.0022605,0.0568389999999082,1.99249,-0.188192499999696,-3.84254999985758
61.28,-21.4225097560976,1.06674853658537,0,0,0,3.05805487804878,1.99369780487805,0,0,0,0,-0.0632087195121949,0.00261041,0,1.99134,0,82.1256857143031
61.29,-21.4493,1.06909,0,0,0,3.05721666666667,1.99292333333333,0,0,0,0,-0.0631533666666643,0.00306685,0.0766220888889549,1.98983,-0.253009288889107,-27.9893777779011
61.3,-21.46187,1.070198,0,0,0,3.056827,1.992472,0,0,0,0,-0.0633140600000025,0.00341018,0,1.9887,0,74.202153846177
61.31,-21.48944,1.07263555555556,0,0,0,3.055958,1.99132,0,0,0,0,-0.0632640266666702,0.00385798,0.0505541590908313,1.98722,-0.166488477272471,2.28436590920998
61.32,-21.5016923076923,1.07372769230769,0,0,0,3.05557153846154,1.99075076923077,0,0,0,0,-0.0632744769230783,0.00419461,0,1.98612,0,69.5671243242693
61.33,-21.5282244444444,1.07610711111111,0,0,0,3.054732,1.98943622222222,0,0,0,0,-0.0630323688888854,0.00463359,0.0532856547619516,1.98467,-0.175043452381106,-7.52135476197261
61.34,-21.54124,1.077283,0,0,0,3.054327,1.988758,0,0,0,0,-0.063284179999994,0.0049634,0,1.98359,0,79.4020285713166
61.35,-21.5687125,1.0797875,0,0,0,3.053465625,1.987266875,0,0,0,0,-0.0631969312500009,0.00539343,0.0502718124999362,1.98218,-0.164720937499791,-0.00914374990071565
61.36,-21.5802727272727,1.08084909090909,0,0,0,3.05310636363636,1.98661727272727,0,0,0,0,-0.0633710272727294,0.00571634,0,1.98113,0,69.5709954545508
61.37,-21.6076595744681,1.08337382978723,0,0,0,3.05233276595745,1.9850514893617,0,0,0,0,-0.0346658936170496,0.00613734,0.0580541739131413,1.97975,-0.189749043478581,-9.57045217407497
61.38,-21.620835,1.0845685,0,0,0,3.05221625,1.984309,0,0,0,0,-0.000522867499979793,0.00636805,0,1.979,0,50.0154097560721
61.39,-21.6466195652174,1.08685434782609,0,0,0,3.052685,1.98304413043478,0,0,0,0,0.0622389217391415,0.00634234,-0.00316734652173841,1.97908,0.0103260913043455,0.56915826086855
61.4,-21.6596315789474,1.08797631578947,0,0,0,3.05316578947368,1.98259684210526,0,0,0,0,0.0804773815789437,0.00590489222222232,-0.0134142222221957,1.98051,0.0438713333332468,-86.7472222222704
61.41,-21.6871127659574,1.09028659574468,0,0,0,3.05446893617021,1.98220872340426,0,0,0,0,0.102716106382979,0.00551451,0,1.98179,0,-41.8857510639474
61.42,-21.69934,1.091296,0,0,0,3.055129,1.982204,0,0,0,0,0.108330600000008,0.00489686,0,1.98381,0,-134.504933333382
61.43,-21.7266808510638,1.09349893617021,0,0,0,3.05669425531915,1.98236893617021,0,0,0,0,0.115812234042553,0.0043302,-0.0738363043478365,1.98567,0.242392173913078,8.07404347827759
61.44,-21.7390615384615,1.09448615384615,0,0,0,3.05734230769231,1.9825,0,0,0,0,0.0914413692308351,0.00364668,0,1.98792,0,-149.132076923151
61.45,-21.7664739130435,1.09672086956522,0,0,0,3.05795869565217,1.98290260869565,0,0,0,0,0.0109467942608518,0.0032028,-0.0489678913042794,1.98938,0.161388195651948,-2.40046304358137
61.46,-21.778202631579,1.09769763157895,0,0,0,3.05795973684211,1.98308973684211,0,0,0,0,-0.00900986918422205,0.00315707,0,1.98953,0,-9.58375000000111
61.47,-21.8055434782609,1.10000891304348,0,0,0,3.05761347826087,1.98350543478261,0,0,0,0,-0.0362157999999975,0.00319444,0.00459831,1.98941,-0.01516485,-0.697950000000001
61.48,-21.81794,1.10107,0,0,0,3.057356,1.983672,0,0,0,0,-0.0432196899999931,0.00342022,0,1.98866,0,54.7906219512439
61.49,-21.8449333333333,1.10341333333333,0,0,0,3.05668333333333,1.98397333333333,0,0,0,0,-0.0524100333333334,0.00376138608695654,0.0556387521739145,1.98754217391304,-0.183219217391309,-25.6465608695639
61.5,-21.8575923076923,1.10452230769231,0,0,0,3.05633230769231,1.98408307692308,0,0,0,0,-0.0547832615384594,0.0039236,0,1.98701,0,0
61.51,-21.8847808510638,1.10691829787234,0,0,0,3.05554382978723,1.98424808510638,0,0,0,0,-0.057966525531915,0.00416431,0.0262322931818202,1.98621,-0.0862751590909157,1.8902727272697
61.52,-21.896802631579,1.10799236842105,0,0,0,3.05518236842105,1.98429157894737,0,0,0,0,-0.058660563157897,0.00449889,0,1.98512,0,70.4975833332024
61.53,-21.9245739130435,1.11049521739131,0,0,0,3.05433304347826,1.98418086956522,0,0,0,0,-0.0598833304347807,0.00544243652173908,0.145766673913043,1.98201913043478,-0.477670891304345,-56.4035652173982
61.54,-21.93651,1.111577,0,0,0,3.053964,1.98394,0,0,0,0,-0.0601765299999972,0.00576559,0,1.98096,0,0
61.55,-21.9631117647059,1.11400117647059,0,0,0,3.05314705882353,1.98295058823529,0,0,0,0,-0.0608643352941206,0.00639928,0.0820349056604366,1.97889,-0.267983962264344,-18.1408490566914
61.56,-21.9756564102564,1.11514487179487,0,0,0,3.05283230769231,1.98231,0,0,0,0,-0.0364246076922963,0.00713063,0,1.97651,0,178.632820512839
61.57,-22.0037021276596,1.11763765957447,0,0,0,3.05302510638298,1.98059234042553,0,0,0,0,0.0492080234042818,0.00763339,0.0552957446809221,1.97487,-0.179870212766189,5.34443404244411
61.58,-22.0156615384615,1.11867,0,0,0,3.05338923076923,1.97988461538462,0,0,0,0,0.0701299769230516,0.00774416,0,1.97452,0,22.5014102564173
61.59,-22.0421653061225,1.12091102040816,0,0,0,3.05455224489796,1.97855530612245,0,0,0,0,0.0973811367346991,0.00775914,0.00191755607842737,1.97447,-0.00622679607841836,-0.391157450974576
61.6,-22.0547658536586,1.12195414634147,0,0,0,3.05520975609756,1.9780743902439,0,0,0,0,0.104651878048793,0.0075681,0,1.97509,0,-47.677512195129
61.61,-22.0815653061224,1.12412530612245,0,0,0,3.05671326530612,1.97740183673469,0,0,0,0,0.114061224489796,0.00722895938775523,-0.0549570183673382,1.9761906122449,0.17878948979589,24.821853061232
61.62,-22.09431,1.125135,0,0,0,3.057467,1.977237,0,0,0,0,0.116377099999996,0.00707245,0,1.9767,0,0
61.63,-22.120772,1.1271928,0,0,0,3.0590556,1.9771728,0,0,0,0,0.119710999999998,0.00680647,-0.0320450879999545,1.97757,0.104387999999852,3.38378399993284
61.64,-22.1341463414634,1.1282156097561,0,0,0,3.05987829268293,1.97720536585366,0,0,0,0,0.120419439024391,0.00641761,0,1.97883,0,-90.0548181818505
61.65,-22.1607333333333,1.13021333333333,0,0,0,3.06152333333333,1.97734,0,0,0,0,0.121577,0.00609644,-0.0398933274999908,1.97988,0.13024554999997,4.51495499998608
61.66,-22.1728564102564,1.13110615384615,0,0,0,3.06228153846154,1.97743358974359,0,0,0,0,0.121636794871789,0.00565844,0,1.98131,0,-99.7796111111343
61.67,-22.2007043478261,1.13312086956522,0,0,0,3.06401130434783,1.97773,0,0,0,0,0.122170565217389,0.00529403,-0.0394730434781999,1.98251,0.129207826086757,-4.43580434791933
61.68,-22.2119105263158,1.13391842105263,0,0,0,3.06471263157895,1.97787894736842,0,0,0,0,0.122083736842103,0.00481406,-0.00298066666676375,1.98408,0.00977039583365152,-93.2559895831719
61.69,-22.2402043478261,1.13589608695652,0,0,0,3.06647826086956,1.97834347826087,0,0,0,0,0.122459521739133,0.00441078,-0.0463768888889438,1.9854,0.152237777777958,-3.01697777769095
61.7,-22.2522615384616,1.13673153846154,0,0,0,3.06714461538462,1.97857615384615,0,0,0,0,0.096262799999921,0.00384492756097549,-0.0115939804878336,1.98726365853659,0.0381643414635091,-96.5911902438249
61.71,-22.2787117647059,1.13860529411765,0,0,0,3.06780470588235,1.97914470588235,0,0,0,0,0.0152916958823242,0.00361867,0,1.98801,0,-28.9621945454339
61.72,-22.2914026315789,1.13952973684211,0,0,0,3.06782263157895,1.97941289473684,0,0,0,0,-0.00715423394736399,0.00377195,0,1.98751,0,42.4979222222272
61.73,-22.3184595744681,1.14154276595745,0,0,0,3.06749638297872,1.97990765957447,0,0,0,0,-0.0350424978723331,0.0040217,0.0291401680851753,1.98668,-0.0958777021278864,-1.49583191499616
61.74,-22.3312615384616,1.14250846153846,0,0,0,3.06723615384615,1.98009384615385,0,0,0,0,-0.0425183846153977,0.00448995,0,1.98514,0,105.481090909118
61.75,-22.3581,1.14456,0,0,0,3.06658,1.98037333333333,0,0,0,0,-0.0519122999999999,0.00493145,0.0560166808511177,1.9837,-0.183812808510815,-5.86685106391492
61.76,-22.3702564102564,1.14550153846154,0,0,0,3.06624461538462,1.98044692307692,0,0,0,0,-0.0541794128205139,0.00552201,0,1.98176,0,128.130307692459
61.77,-22.3985326086957,1.14771913043478,0,0,0,3.06541934782609,1.98043260869565,0,0,0,0,-0.0575788413043442,0.00604265,0.0543226888888618,1.98006,-0.1776402888888,10.3960044444861
61.78,-22.41004,1.148622,0,0,0,3.065167,1.980269,0,0,0,0,-0.0327866299999433,0.00668942,0,1.97795,0,128.970138888765
61.79,-22.4379088888889,1.15074533333333,0,0,0,3.06539688888889,1.97949911111111,0,0,0,0,0.0504711755555515,0.00702965333333337,0.0331494111111703,1.97683888888889,-0.10802016666686,10.6251111110272
61.8,-22.4496923076923,1.15161307692308,0,0,0,3.06576230769231,1.97918153846154,0,0,0,0,0.070736399999975,0.00699596,0,1.97695,0,0
61.81,-22.476008,1.1534996,0,0,0,3.066912,1.97871,0,0,0,0,0.0974723720000049,0.0068118,-0.0232635176470408,1.97755,0.0757762941175884,4.8800705882098
61.82,-22.4888658536585,1.15440097560976,0,0,0,3.06757975609756,1.97862585365854,0,0,0,0,0.104770341463411,0.00633880999999982,-0.0125695000000447,1.97909375,0.0410443750001458,-94.1259999999105
61.83,-22.5162808510638,1.15627553191489,0,0,0,3.06911744680851,1.97868765957447,0,0,0,0,0.114095085106383,0.00598769,0,1.98024,0,-37.8730434782664
61.84,-22.5286615384616,1.15710307692308,0,0,0,3.06984846153846,1.97875923076923,0,0,0,0,0.116466076923084,0.0054212,0,1.98209,0,-120.445405405181
61.85,-22.5555,1.15885666666667,0,0,0,3.07147,1.97902333333333,0,0,0,0,0.119682999999998,0.00492105,-0.0610028936170636,1.98373,0.199878638298011,6.98422127665829
61.86,-22.56801,1.159661,0,0,0,3.072194,1.979196,0,0,0,0,0.10757695000002,0.00427964,0,1.98584,0,-148.272585365761
61.87,-22.5935333333333,1.16131444444444,0,0,0,3.07320592592593,1.97964518518519,0,0,0,0,0.0438104259259415,0.00381486,-0.0655893571429162,1.98736,0.21571903571448,24.3082535715124
61.88,-22.6073658536586,1.16223219512195,0,0,0,3.07340951219512,1.97991414634146,0,0,0,0,0.0091353463414348,0.00361453,0,1.98802,0,-63.4893829268352
61.89,-22.6350739130435,1.16411913043478,0,0,0,3.07324869565217,1.98042652173913,0,0,0,0,-0.0287486521739246,0.00381703,0.0240087727272805,1.98736,-0.0790509090909346,1.04177272726024
61.9,-22.64704,1.164947,0,0,0,3.073053,1.980617,0,0,0,0,-0.0382399099999964,0.00408222,0,1.98648,0,53.7892785714925
61.91,-22.6746043478261,1.16689391304348,0,0,0,3.07243173913043,1.98095217391304,0,0,0,0,-0.0509376434782539,0.0045421,0.0573263829787786,1.98497,-0.188363531915075,-4.82638297881005
61.92,-22.68654,1.167749,0,0,0,3.072121,1.981055,0,0,0,0,-0.0541828599999994,0.00480592,0,1.98411,0,58.4907583332809
61.93,-22.7138127659574,1.16972361702128,0,0,0,3.07134638297872,1.98121446808511,0,0,0,0,-0.0584376021276593,0.00521351,0.0467923734693583,1.98277,-0.153401551020311,-1.84075306118093
61.94,-22.72604,1.170618,0,0,0,3.070989,1.981246,0,0,0,0,-0.0596888300000018,0.00552736,0,1.98174,0,69.074780487898
61.95,-22.7536043478261,1.17265565217391,0,0,0,3.07015826086956,1.9811347826087,0,0,0,0,-0.06123316956522,0.00595986,0.0492186666665501,1.98033,-0.160972444444063,3.28201111129306
61.96,-22.76554,1.173544,0,0,0,3.069793,1.980978,0,0,0,0,-0.061665589999997,0.00628725,0,1.97926,0,68.5230534883996
61.97,-22.79304,1.17559266666667,0,0,0,3.06914466666667,1.98036111111111,0,0,0,0,-0.003162231111179,0.00672348,0.050538536585414,1.97784,-0.164875609756255,2.20854390236416
61.98,-22.8049026315789,1.17645236842105,0,0,0,3.06922052631579,1.98003368421053,0,0,0,0,0.0331886078946794,0.00687127,0,1.97736,0,31.1739388888961
61.99,-22.8321,1.17835333333333,0,0,0,3.07005,1.97949,0,0,0,0,0.0808222333333481,0.00655481,-0.0362940553190666,1.97839,0.118313191489093,0.380261702004837
62,-22.844402631579,1.17918921052632,0,0,0,3.07058394736842,1.97941289473684,0,0,0,0,0.0936412473684249,0.00614105,0,1.97974,0,-89.4202105263251
62.01,-22.8717434782609,1.18098934782609,0,0,0,3.07199717391304,1.97950086956522,0,0,0,0,0.109501717391301,0.00551067,-0.0765665306123221,1.9818,0.250331530612497,6.39418367358681
62.02,-22.88411,1.181785,0,0,0,3.072689,1.9796,0,0,0,0,0.1138645,0.00492073,0,1.98373,0,-130.325399999809
62.03,-22.9104653846154,1.18344057692308,0,0,0,3.07424173076923,1.97993038461538,0,0,0,0,0.118847538461541,0.00419639,-0.0937715094338971,1.98611,0.307867245282805,23.0177169810378
62.04,-22.9237615384615,1.18425923076923,0,0,0,3.07503692307692,1.98016,0,0,0,0,0.120711538461541,0.00355615,0,1.98822,0,-162.735333333229
62.05,-22.9511739130435,1.1859247826087,0,0,0,3.07651434782609,1.98076391304348,0,0,0,0,0.063263843478309,0.00281016,-0.0799636363637913,1.99068,0.263729090909602,-9.6981818179452
62.06,-22.96314,1.186668,0,0,0,3.076797,1.981072,0,0,0,0,0.0275210089999727,0.00232139952380953,-0.00129828571428352,1.9922880952381,0.00429519999999273,-100.207142857163
62.07,-22.9899306122449,1.1883793877551,0,0,0,3.07681428571429,1.98179612244898,0,0,0,0,-0.0187643079591846,0.00226943,0,1.99246,0,-6.00590400000071
62.08,-23.00271,1.189213,0,0,0,3.076661,1.982127,0,0,0,0,-0.0319909799999948,0.00230318,0,1.99235,0,7.82466125000993
62.09,-23.0302739130435,1.19105521739131,0,0,0,3.07610260869565,1.98276913043478,0,0,0,0,-0.0479826478260994,0.00253813,0.0261482127658981,1.99158,-0.0864621276593784,2.19173829796529
62.1,-23.0423923076923,1.19187538461539,0,0,0,3.07580230769231,1.98302,0,0,0,0,-0.0520588461538464,0.00273925,0,1.99091,0,41.2514648648322
62.11,-23.0698739130435,1.19375608695652,0,0,0,3.07504608695652,1.98350565217391,0,0,0,0,-0.0575336173912997,0.0032076533333332,0.0666799222222347,1.98936333333333,-0.220027777777819,-18.9302555555985
62.12,-23.08184,1.194584,0,0,0,3.074699,1.983675,0,0,0,0,-0.0589649200000016,0.00332044,0,1.98899,0,0
62.13,-23.107976,1.1964118,0,0,0,3.0739138,1.9839678,0,0,0,0,-0.0604535740000021,0.00367423,0.0456692571428075,1.98783,-0.150482285714122,-11.1267714285013
62.14,-23.1215923076923,1.19737692307692,0,0,0,3.07350769230769,1.98408307692308,0,0,0,0,-0.0613904384615396,0.00394237,0.00644706000005803,1.98694,-0.021218100000191,58.3396039998851
62.15,-23.147972,1.1992624,0,0,0,3.0726908,1.9842312,0,0,0,0,-0.061838475999998,0.00430021,0.0423327000000602,1.98577,-0.139194500000198,-5.03335000008645
62.16,-23.1611615384615,1.20021615384615,0,0,0,3.07228461538462,1.98426923076923,0,0,0,0,-0.0623051307692346,0.00456959,0,1.98488,0,65.3840526316558
62.17,-23.1885739130435,1.20222173913044,0,0,0,3.07143130434783,1.98421347826087,0,0,0,0,-0.0626095565217414,0.00492366,0.0389306190475532,1.98372,-0.12774428571407,4.23850476200655
62.18,-23.20054,1.203101,0,0,0,3.07106,1.984105,0,0,0,0,-0.0627117000000025,0.00518959,0,1.98285,0,55.4840651162453
62.19,-23.227072,1.2050708,0,0,0,3.0702244,1.9835972,0,0,0,0,-0.0625602199999981,0.00568708,0.0730037407408169,1.98122,-0.238990074074323,-27.463324074188
62.2,-23.2399315789474,1.20603131578947,0,0,0,3.06982736842105,1.98321315789474,0,0,0,0,-0.0629382789473666,0.00610946,0,1.97984,0,119.683894736855
62.21,-23.2677043478261,1.20811260869565,0,0,0,3.06916304347826,1.9821247826087,0,0,0,0,-0.00322489565213582,0.0066239,0.0591601276595404,1.97816,-0.193079808510527,1.97707234047819
62.22,-23.279145,1.20894225,0,0,0,3.06923025,1.981618,0,0,0,0,0.0322107149999965,0.00690738400000001,-0.00115509499999795,1.9772355,0.00376408999999331,61.137780000004
62.23,-23.3069808510638,1.21088276595745,0,0,0,3.07006978723404,1.98053063829787,0,0,0,0,0.0811295957446799,0.00681873,0,1.97753,0,-9.78650000001638
62.24,-23.3197025,1.211749,0,0,0,3.07063125,1.98018675,0,0,0,0,0.0939514000000031,0.00663469,0,1.97813,0,-40.3395428570907
62.25,-23.34708,1.21355733333333,0,0,0,3.072044,1.97983177777778,0,0,0,0,0.110020866666665,0.00625516,-0.0422102333333048,1.97936,0.13772733333324,-2.47107333337644
62.26,-23.3585658536585,1.21429585365854,0,0,0,3.07268707317073,1.97981170731707,0,0,0,0,0.113894682926829,0.00589376,0,1.98055,0,-74.5745538462418
62.27,-23.3855595744681,1.21599127659575,0,0,0,3.07427553191489,1.97991255319149,0,0,0,0,0.119070382978729,0.00539927,-0.0564764444443107,1.98216,0.184755999999562,-0.229071111311654
62.28,-23.3984285714286,1.21677833333333,0,0,0,3.07504928571429,1.98000261904762,0,0,0,0,0.120737523809523,0.00495995,0,1.9836,0,-95.8704418605037
62.29,-23.4250936170213,1.2183914893617,0,0,0,3.07658638297872,1.98028489361702,0,0,0,0,0.0942827489361975,0.00440818,-0.0690513488371448,1.98541,0.226610441860253,7.46938372083179
62.3,-23.4375315789473,1.21915026315789,0,0,0,3.07708210526316,1.9804597368421,0,0,0,0,0.0631887605264102,0.00400025,0,1.98675,0,-92.4567368421459
62.31,-23.46524,1.22087111111111,0,0,0,3.07742488888889,1.98090044444444,0,0,0,0,-0.00255407555557725,0.00380593,-0.0216032249999668,1.98739,0.0710725909089816,-1.16912272732308
62.32,-23.4762048780488,1.22157219512195,0,0,0,3.07736097560976,1.98106829268293,0,0,0,0,-0.0176986682926777,0.00393481,0.00159576086956275,1.98697,-0.00524991304347015,23.4926043478302
62.33,-23.5048739130435,1.22345130434783,0,0,0,3.07689913043478,1.98144695652174,0,0,0,0,-0.0409467347826046,0.00411386,0,1.98638,0,19.5049777778009
62.34,-23.5166315789474,1.22423210526316,0,0,0,3.07663421052632,1.98157210526316,0,0,0,0,-0.0463180421052677,0.00446682,0,1.98522,0,72.8883157894159
62.35,-23.5418157894737,1.22592789473684,0,0,0,3.07599631578947,1.98176736842105,0,0,0,0,-0.054003943859649,0.00478217,0.0436302406779259,1.98419,-0.143226440677834,-16.6840237287597
62.36,-23.5562658536585,1.22691512195122,0,0,0,3.07557658536585,1.98183170731707,0,0,0,0,-0.0557206560975556,0.0052215,0,1.98275,0,156.955761904683
62.37,-23.5835346938775,1.2287993877551,0,0,0,3.0747787755102,1.98181959183673,0,0,0,0,-0.05846373469388,0.00559286,0.0486348437500634,1.98153,-0.159231770833541,-9.34880000009562
62.38,-23.59594,1.229664,0,0,0,3.074404,1.981695,0,0,0,0,-0.059049290000004,0.00607154,0,1.97996,0,113.662523809544
62.39,-23.6214740740741,1.23146555555556,0,0,0,3.07362518518519,1.98113592592593,0,0,0,0,-0.060459462962964,0.00647118,0.0591339090908623,1.97866,-0.193058981818029,-23.0980836362953
62.4,-23.63544,1.232454,0,0,0,3.073271,1.980698,0,0,0,0,-0.034525660000043,0.0069729,0,1.97702,0,154.64346153851
62.41,-23.6614230769231,1.23423230769231,0,0,0,3.07343,1.97971230769231,0,0,0,0,0.0459257846153723,0.0072328,0.0347170943396409,1.97618,-0.113030188679305,-9.7310433962526
62.42,-23.6745846153846,1.23510102564103,0,0,0,3.07382461538462,1.97927051282051,0,0,0,0,0.0693668461538504,0.00708382,0,1.97666,0,-37.894
62.43,-23.7022127659574,1.23685744680851,0,0,0,3.07503489361702,1.97870617021277,0,0,0,0,0.0975493404255316,0.00683884,-0.0307498888889154,1.97746,0.100166000000086,2.65790000004115
62.44,-23.7147780487805,1.23763682926829,0,0,0,3.07568390243902,1.97862634146341,0,0,0,0,0.104849073170732,0.00638507,0,1.97894,0,-98.9139512196455
62.45,-23.7390454545455,1.23910272727273,0,0,0,3.07703090909091,1.97868363636364,0,0,0,0,0.113933090909091,0.00595213,-0.0640733890909047,1.98035,0.209255636363622,27.7744909090853
62.46,-23.75394,1.239978,0,0,0,3.077917,1.978768,0,0,0,0,0.116295700000005,0.00537727,0,1.98223,0,-221.050949999851
62.47,-23.7788596491228,1.24141315789474,0,0,0,3.07940421052632,1.97901473684211,0,0,0,0,0.119934649122806,0.00486287,-0.0776275862069427,1.98392,0.25439327586222,35.0906344828223
