time-(s),x-position-(m),y-position-(m),z-position-(m),roll-(rad),pitch-(rad),yaw-(rad),x-velocity-(m/s),y-velocity-(m/s),z-velocity-(m/s),x-angular-velocity-(rad/s),y-angular-velocity-(rad/s),z-angular-velocity-(rad/s)
66.6788,-32.0885,1.91838,0,0,0,3.0236,1.98498,0,0,0,0,-0.0599587
66.6828,-32.1081,1.92077,0,0,0,3.02307,1.98138,0,0,0,0,-0.0648416
66.6867,-32.1081,1.92077,0,0,0,3.02307,1.98138,0,0,0,0,-0.0648416
66.6917,-32.1278,1.92319,0,0,0,3.02235,1.97715,0,0,0,0,-0.0599665
66.6948,-32.1278,1.92319,0,0,0,3.02235,1.97715,0,0,0,0,-0.0599665
66.6987,-32.1278,1.92319,0,0,0,3.02235,1.97715,0,0,0,0,-0.0599665
66.703,-32.1474,1.9256,0,0,0,3.02182,1.9725,0,0,0,0,-0.0648311
66.7069,-32.1474,1.9256,0,0,0,3.02182,1.9725,0,0,0,0,-0.0648311
66.7116,-32.1669,1.92803,0,0,0,3.02111,1.96748,0,0,0,0,-0.0598419
66.7149,-32.1669,1.92803,0,0,0,3.02111,1.96748,0,0,0,0,-0.0598419
66.7188,-32.1669,1.92803,0,0,0,3.02111,1.96748,0,0,0,0,-0.0598419
66.7228,-32.1864,1.93045,0,0,0,3.02057,1.96222,0,0,0,0,-0.0646933
66.7268,-32.1864,1.93045,0,0,0,3.02057,1.96222,0,0,0,0,-0.0646933
66.732,-32.2059,1.93289,0,0,0,3.01986,1.95674,0,0,0,0,-0.0596144
66.7351,-32.2059,1.93289,0,0,0,3.01986,1.95674,0,0,0,0,-0.0596144
66.7388,-32.2059,1.93289,0,0,0,3.01986,1.95674,0,0,0,0,-0.0596144
66.7428,-32.2253,1.93532,0,0,0,3.01933,1.95115,0,0,0,0,-0.0644656
66.7468,-32.2253,1.93532,0,0,0,3.01933,1.95115,0,0,0,0,-0.0644656
66.7515,-32.2446,1.93778,0,0,0,3.01862,1.94545,0,0,0,0,-0.0593185
66.7548,-32.2446,1.93778,0,0,0,3.01862,1.94545,0,0,0,0,-0.0593185
66.7588,-32.2446,1.93778,0,0,0,3.01862,1.94545,0,0,0,0,-0.0593185
66.7628,-32.2639,1.94022,0,0,0,3.01809,1.93972,0,0,0,0,-0.0641806
66.7669,-32.2639,1.94022,0,0,0,3.01809,1.93972,0,0,0,0,-0.0641806
66.7715,-32.2831,1.94268,0,0,0,3.01739,1.93393,0,0,0,0,-0.0589812
66.7747,-32.2831,1.94268,0,0,0,3.01739,1.93393,0,0,0,0,-0.0589812
66.7788,-32.2831,1.94268,0,0,0,3.01739,1.93393,0,0,0,0,-0.0589812
66.7827,-32.3022,1.94513,0,0,0,3.01686,1.92817,0,0,0,0,-0.0638623
66.7868,-32.3022,1.94513,0,0,0,3.01686,1.92817,0,0,0,0,-0.0638623
66.7918,-32.3213,1.94763,0,0,0,3.01587,1.92239,0,0,0,0,-0.145769
66.7948,-32.3213,1.94763,0,0,0,3.01587,1.92239,0,0,0,0,-0.145769
66.799,-32.3213,1.94763,0,0,0,3.01587,1.92239,0,0,0,0,-0.145769
66.8028,-32.3403,1.95021,0,0,0,3.01411,1.91675,0,0,0,0,-0.183822
66.8068,-32.3403,1.95021,0,0,0,3.01411,1.91675,0,0,0,0,-0.183822
66.8115,-32.3593,1.95283,0,0,0,3.0122,1.91141,0,0,0,0,-0.21294
66.8149,-32.3593,1.95283,0,0,0,3.0122,1.91141,0,0,0,0,-0.21294
66.8188,-32.3593,1.95283,0,0,0,3.0122,1.91141,0,0,0,0,-0.21294
66.8227,-32.3782,1.95553,0,0,0,3.00993,1.90637,0,0,0,0,-0.221107
66.8268,-32.3782,1.95553,0,0,0,3.00993,1.90637,0,0,0,0,-0.221107
66.8319,-32.397,1.95826,0,0,0,3.00775,1.90167,0,0,0,0,-0.233392
66.8348,-32.397,1.95826,0,0,0,3.00775,1.90167,0,0,0,0,-0.233392
66.8388,-32.397,1.95826,0,0,0,3.00775,1.90167,0,0,0,0,-0.233392
66.8427,-32.4158,1.96105,0,0,0,3.00533,1.89725,0,0,0,0,-0.232087
66.8468,-32.4158,1.96105,0,0,0,3.00533,1.89725,0,0,0,0,-0.232087
66.8513,-32.4346,1.96387,0,0,0,3.00306,1.89311,0,0,0,0,-0.239085
66.8548,-32.4346,1.96387,0,0,0,3.00306,1.89311,0,0,0,0,-0.239085
66.8589,-32.4346,1.96387,0,0,0,3.00306,1.89311,0,0,0,0,-0.239085
66.8635,-32.4533,1.96675,0,0,0,3.0006,1.88918,0,0,0,0,-0.234821
66.8669,-32.4533,1.96675,0,0,0,3.0006,1.88918,0,0,0,0,-0.234821
66.8719,-32.4719,1.96965,0,0,0,2.99831,1.88547,0,0,0,0,-0.240196
66.8748,-32.4719,1.96965,0,0,0,2.99831,1.88547,0,0,0,0,-0.240196
66.8788,-32.4719,1.96965,0,0,0,2.99831,1.88547,0,0,0,0,-0.240196
66.8827,-32.4905,1.97262,0,0,0,2.99585,1.8819,0,0,0,0,-0.235027
66.8867,-32.4905,1.97262,0,0,0,2.99585,1.8819,0,0,0,0,-0.235027
66.8921,-32.5091,1.9756,0,0,0,2.99356,1.87851,0,0,0,0,-0.239928
66.8949,-32.5091,1.9756,0,0,0,2.99356,1.87851,0,0,0,0,-0.239928
66.8989,-32.5091,1.9756,0,0,0,2.99356,1.87851,0,0,0,0,-0.239928
66.9028,-32.5276,1.97865,0,0,0,2.9911,1.87522,0,0,0,0,-0.234491
66.9068,-32.5276,1.97865,0,0,0,2.9911,1.87522,0,0,0,0,-0.234491
66.9114,-32.5461,1.98172,0,0,0,2.98882,1.87207,0,0,0,0,-0.239274
66.9148,-32.5461,1.98172,0,0,0,2.98882,1.87207,0,0,0,0,-0.239274
66.9189,-32.5461,1.98172,0,0,0,2.98882,1.87207,0,0,0,0,-0.239274
66.9228,-32.5645,1.98484,0,0,0,2.98637,1.86899,0,0,0,0,-0.233765
66.9269,-32.5645,1.98484,0,0,0,2.98637,1.86899,0,0,0,0,-0.233765
66.9325,-32.5829,1.98799,0,0,0,2.98409,1.86601,0,0,0,0,-0.238537
66.9348,-32.5829,1.98799,0,0,0,2.98409,1.86601,0,0,0,0,-0.238537
66.9388,-32.5829,1.98799,0,0,0,2.98409,1.86601,0,0,0,0,-0.238537
66.9428,-32.6013,1.99119,0,0,0,2.98165,1.86309,0,0,0,0,-0.233012
66.9467,-32.6013,1.99119,0,0,0,2.98165,1.86309,0,0,0,0,-0.233012
66.9518,-32.6196,1.99442,0,0,0,2.97938,1.86026,0,0,0,0,-0.237803
66.9548,-32.6196,1.99442,0,0,0,2.97938,1.86026,0,0,0,0,-0.237803
66.959,-32.6196,1.99442,0,0,0,2.97938,1.86026,0,0,0,0,-0.237803
66.9632,-32.6379,1.9977,0,0,0,2.97694,1.85746,0,0,0,0,-0.232276
66.967,-32.6379,1.9977,0,0,0,2.97694,1.85746,0,0,0,0,-0.232276
66.9716,-32.6561,2.00098,0,0,0,2.97466,1.82585,0,0,0,0,-0.242674
66.9747,-32.6561,2.00098,0,0,0,2.97466,1.82585,0,0,0,0,-0.242674
66.9788,-32.6561,2.00098,0,0,0,2.97466,1.82585,0,0,0,0,-0.242674
66.9828,-32.6739,2.00427,0,0,0,2.97217,1.79937,0,0,0,0,-0.236138
66.9868,-32.6739,2.00427,0,0,0,2.97217,1.79937,0,0,0,0,-0.236138
66.993,-32.6915,2.00754,0,0,0,2.96989,1.77713,0,0,0,0,-0.239609
66.9953,-32.6915,2.00754,0,0,0,2.96989,1.77713,0,0,0,0,-0.239609
66.9987,-32.6915,2.00754,0,0,0,2.96989,1.77713,0,0,0,0,-0.239609
67.0028,-32.7088,2.01085,0,0,0,2.96714,1.75832,0,0,0,0,-0.320644
67.0069,-32.7088,2.01085,0,0,0,2.96714,1.75832,0,0,0,0,-0.320644
67.0117,-32.726,2.01428,0,0,0,2.96336,1.7424,0,0,0,0,-0.440752
67.0147,-32.726,2.01428,0,0,0,2.96336,1.7424,0,0,0,0,-0.440752
67.0188,-32.726,2.01428,0,0,0,2.96336,1.7424,0,0,0,0,-0.440752
67.0228,-32.743,2.01786,0,0,0,2.95857,1.72907,0,0,0,0,-0.491539
67.0268,-32.743,2.01786,0,0,0,2.95857,1.72907,0,0,0,0,-0.491539
67.0318,-32.7598,2.02153,0,0,0,2.95356,1.71808,0,0,0,0,-0.524297
67.0348,-32.7598,2.02153,0,0,0,2.95356,1.71808,0,0,0,0,-0.524297
67.0389,-32.7598,2.02153,0,0,0,2.95356,1.71808,0,0,0,0,-0.524297
67.0429,-32.7765,2.02532,0,0,0,2.94819,1.70905,0,0,0,0,-0.530186
67.0469,-32.7765,2.02532,0,0,0,2.94819,1.70905,0,0,0,0,-0.530186
67.0514,-32.7931,2.02919,0,0,0,2.94293,1.70171,0,0,0,0,-0.540285
67.0549,-32.7931,2.02919,0,0,0,2.94293,1.70171,0,0,0,0,-0.540285
67.0588,-32.7931,2.02919,0,0,0,2.94293,1.70171,0,0,0,0,-0.540285
67.0627,-32.8096,2.03317,0,0,0,2.93746,1.69575,0,0,0,0,-0.535256
67.0668,-32.8096,2.03317,0,0,0,2.93746,1.69575,0,0,0,0,-0.535256
67.0715,-32.8261,2.03722,0,0,0,2.93217,1.69096,0,0,0,0,-0.540281
67.0747,-32.8261,2.03722,0,0,0,2.93217,1.69096,0,0,0,0,-0.540281
67.0788,-32.8261,2.03722,0,0,0,2.93217,1.69096,0,0,0,0,-0.540281
67.0829,-32.8425,2.04138,0,0,0,2.92671,1.6871,0,0,0,0,-0.533221
67.0868,-32.8425,2.04138,0,0,0,2.92671,1.6871,0,0,0,0,-0.533221
67.0915,-32.8588,2.04561,0,0,0,2.92145,1.68405,0,0,0,0,-0.537572
67.0948,-32.8588,2.04561,0,0,0,2.92145,1.68405,0,0,0,0,-0.537572
67.0988,-32.8588,2.04561,0,0,0,2.92145,1.68405,0,0,0,0,-0.537572
67.1027,-32.875,2.04994,0,0,0,2.91602,1.68164,0,0,0,0,-0.530549
67.1068,-32.875,2.04994,0,0,0,2.91602,1.68164,0,0,0,0,-0.530549
67.1114,-32.8913,2.05434,0,0,0,2.91078,1.67979,0,0,0,0,-0.535154
67.1148,-32.8913,2.05434,0,0,0,2.91078,1.67979,0,0,0,0,-0.535154
67.1192,-32.8913,2.05434,0,0,0,2.91078,1.67979,0,0,0,0,-0.535154
67.1229,-32.9074,2.05884,0,0,0,2.90537,1.67837,0,0,0,0,-0.528514
67.1268,-32.9074,2.05884,0,0,0,2.90537,1.67837,0,0,0,0,-0.528514
67.1317,-32.9236,2.06342,0,0,0,2.90015,1.67736,0,0,0,0,-0.533466
67.1347,-32.9236,2.06342,0,0,0,2.90015,1.67736,0,0,0,0,-0.533466
67.1388,-32.9236,2.06342,0,0,0,2.90015,1.67736,0,0,0,0,-0.533466
67.1428,-32.9397,2.06809,0,0,0,2.89476,1.67665,0,0,0,0,-0.527178
67.1468,-32.9397,2.06809,0,0,0,2.89476,1.67665,0,0,0,0,-0.527178
67.152,-32.9558,2.07284,0,0,0,2.88955,1.67624,0,0,0,0,-0.532408
67.1548,-32.9558,2.07284,0,0,0,2.88955,1.67624,0,0,0,0,-0.532408
67.1587,-32.9558,2.07284,0,0,0,2.88955,1.67624,0,0,0,0,-0.532408
67.1627,-32.9718,2.07768,0,0,0,2.88417,1.67604,0,0,0,0,-0.526387
67.1667,-32.9718,2.07768,0,0,0,2.88417,1.67604,0,0,0,0,-0.526387
67.1716,-32.9878,2.0826,0,0,0,2.87897,1.67605,0,0,0,0,-0.531827
67.1748,-32.9878,2.0826,0,0,0,2.87897,1.67605,0,0,0,0,-0.531827
67.1787,-32.9878,2.0826,0,0,0,2.87897,1.67605,0,0,0,0,-0.531827
67.1828,-33.0038,2.08761,0,0,0,2.87359,1.6761,0,0,0,0,-0.526036
67.1868,-33.0038,2.08761,0,0,0,2.87359,1.6761,0,0,0,0,-0.526036
67.1916,-33.0198,2.0927,0,0,0,2.86839,1.6762,0,0,0,0,-0.531657
67.1947,-33.0198,2.0927,0,0,0,2.86839,1.6762,0,0,0,0,-0.531657
67.1989,-33.0198,2.0927,0,0,0,2.86839,1.6762,0,0,0,0,-0.531657
67.2028,-33.0357,2.09789,0,0,0,2.86301,1.67635,0,0,0,0,-0.52597
67.2068,-33.0357,2.09789,0,0,0,2.86301,1.67635,0,0,0,0,-0.52597
67.2115,-33.0517,2.10315,0,0,0,2.85781,1.67655,0,0,0,0,-0.531646
67.2149,-33.0517,2.10315,0,0,0,2.85781,1.67655,0,0,0,0,-0.531646
67.2189,-33.0517,2.10315,0,0,0,2.85781,1.67655,0,0,0,0,-0.531646
67.2228,-33.0675,2.1085,0,0,0,2.85244,1.6768,0,0,0,0,-0.526003
67.2268,-33.0675,2.1085,0,0,0,2.85244,1.6768,0,0,0,0,-0.526003
67.2315,-33.0834,2.11393,0,0,0,2.84724,1.67711,0,0,0,0,-0.531705
67.2348,-33.0834,2.11393,0,0,0,2.84724,1.67711,0,0,0,0,-0.531705
67.2387,-33.0834,2.11393,0,0,0,2.84724,1.67711,0,0,0,0,-0.531705
67.2428,-33.0992,2.11946,0,0,0,2.84186,1.67747,0,0,0,0,-0.526097
67.2468,-33.0992,2.11946,0,0,0,2.84186,1.67747,0,0,0,0,-0.526097
67.2522,-33.1151,2.12505,0,0,0,2.83666,1.67788,0,0,0,0,-0.531821
67.2548,-33.1151,2.12505,0,0,0,2.83666,1.67788,0,0,0,0,-0.531821
67.2588,-33.1151,2.12505,0,0,0,2.83666,1.67788,0,0,0,0,-0.531821
67.2627,-33.1308,2.13075,0,0,0,2.83128,1.67835,0,0,0,0,-0.526248
67.2668,-33.1308,2.13075,0,0,0,2.83128,1.67835,0,0,0,0,-0.526248
67.2716,-33.1466,2.13652,0,0,0,2.82608,1.67889,0,0,0,0,-0.531994
67.2747,-33.1466,2.13652,0,0,0,2.82608,1.67889,0,0,0,0,-0.531994
67.2788,-33.1466,2.13652,0,0,0,2.82608,1.67889,0,0,0,0,-0.531994
67.2828,-33.1623,2.14239,0,0,0,2.8207,1.67947,0,0,0,0,-0.526459
67.2868,-33.1623,2.14239,0,0,0,2.8207,1.67947,0,0,0,0,-0.526459
67.2915,-33.1781,2.14832,0,0,0,2.81549,1.68012,0,0,0,0,-0.532229
67.2948,-33.1781,2.14832,0,0,0,2.81549,1.68012,0,0,0,0,-0.532229
67.3004,-33.1781,2.14832,0,0,0,2.81549,1.68012,0,0,0,0,-0.532229
67.3029,-33.1937,2.15436,0,0,0,2.81011,1.68083,0,0,0,0,-0.526736
67.3067,-33.1937,2.15436,0,0,0,2.81011,1.68083,0,0,0,0,-0.526736
67.3118,-33.2094,2.16047,0,0,0,2.8049,1.68161,0,0,0,0,-0.532529
67.3148,-33.2094,2.16047,0,0,0,2.8049,1.68161,0,0,0,0,-0.532529
67.3188,-33.2094,2.16047,0,0,0,2.8049,1.68161,0,0,0,0,-0.532529
67.3227,-33.225,2.16668,0,0,0,2.79951,1.68244,0,0,0,0,-0.527081
67.3268,-33.225,2.16668,0,0,0,2.79951,1.68244,0,0,0,0,-0.527081
67.3315,-33.2406,2.17296,0,0,0,2.7943,1.68334,0,0,0,0,-0.532899
67.3347,-33.2406,2.17296,0,0,0,2.7943,1.68334,0,0,0,0,-0.532899
67.3387,-33.2406,2.17296,0,0,0,2.7943,1.68334,0,0,0,0,-0.532899
67.3428,-33.2562,2.17934,0,0,0,2.78891,1.68431,0,0,0,0,-0.527497
67.3468,-33.2562,2.17934,0,0,0,2.78891,1.68431,0,0,0,0,-0.527497
67.3517,-33.2718,2.1858,0,0,0,2.78369,1.68534,0,0,0,0,-0.533341
67.3548,-33.2718,2.1858,0,0,0,2.78369,1.68534,0,0,0,0,-0.533341
67.3587,-33.2718,2.1858,0,0,0,2.78369,1.68534,0,0,0,0,-0.533341
67.3627,-33.2873,2.19235,0,0,0,2.7783,1.68644,0,0,0,0,-0.527988
67.3667,-33.2873,2.19235,0,0,0,2.7783,1.68644,0,0,0,0,-0.527988
67.3714,-33.3028,2.19897,0,0,0,2.77308,1.68761,0,0,0,0,-0.533857
67.3748,-33.3028,2.19897,0,0,0,2.77308,1.68761,0,0,0,0,-0.533857
67.3789,-33.3028,2.19897,0,0,0,2.77308,1.68761,0,0,0,0,-0.533857
67.3828,-33.3183,2.2057,0,0,0,2.76768,1.68885,0,0,0,0,-0.528556
67.3868,-33.3183,2.2057,0,0,0,2.76768,1.68885,0,0,0,0,-0.528556
67.3917,-33.3338,2.2125,0,0,0,2.76245,1.69016,0,0,0,0,-0.534451
67.3948,-33.3338,2.2125,0,0,0,2.76245,1.69016,0,0,0,0,-0.534451
67.3988,-33.3338,2.2125,0,0,0,2.76245,1.69016,0,0,0,0,-0.534451
67.4029,-33.3492,2.2194,0,0,0,2.75705,1.69154,0,0,0,0,-0.529203
67.4069,-33.3492,2.2194,0,0,0,2.75705,1.69154,0,0,0,0,-0.529203
67.4116,-33.3646,2.22638,0,0,0,2.75181,1.69299,0,0,0,0,-0.535123
67.4147,-33.3646,2.22638,0,0,0,2.75181,1.69299,0,0,0,0,-0.535123
67.4189,-33.3646,2.22638,0,0,0,2.75181,1.69299,0,0,0,0,-0.535123
67.4228,-33.38,2.23345,0,0,0,2.7464,1.69452,0,0,0,0,-0.529931
67.4269,-33.38,2.23345,0,0,0,2.7464,1.69452,0,0,0,0,-0.529931
67.4314,-33.3954,2.2406,0,0,0,2.74116,1.69612,0,0,0,0,-0.535877
67.4348,-33.3954,2.2406,0,0,0,2.74116,1.69612,0,0,0,0,-0.535877
67.4391,-33.3954,2.2406,0,0,0,2.74116,1.69612,0,0,0,0,-0.535877
67.4431,-33.4107,2.24786,0,0,0,2.73574,1.6978,0,0,0,0,-0.530743
67.4468,-33.4107,2.24786,0,0,0,2.73574,1.6978,0,0,0,0,-0.530743
67.4517,-33.4261,2.25519,0,0,0,2.73049,1.69956,0,0,0,0,-0.536714
67.4547,-33.4261,2.25519,0,0,0,2.73049,1.69956,0,0,0,0,-0.536714
67.4588,-33.4261,2.25519,0,0,0,2.73049,1.69956,0,0,0,0,-0.536714
67.4628,-33.4414,2.26261,0,0,0,2.72506,1.70139,0,0,0,0,-0.531641
67.4668,-33.4414,2.26261,0,0,0,2.72506,1.70139,0,0,0,0,-0.531641
67.4724,-33.4566,2.27012,0,0,0,2.7198,1.7033,0,0,0,0,-0.537637
67.4748,-33.4566,2.27012,0,0,0,2.7198,1.7033,0,0,0,0,-0.537637
67.4789,-33.4566,2.27012,0,0,0,2.7198,1.7033,0,0,0,0,-0.537637
67.4828,-33.4719,2.27773,0,0,0,2.71436,1.70529,0,0,0,0,-0.532626
67.4868,-33.4719,2.27773,0,0,0,2.71436,1.70529,0,0,0,0,-0.532626
67.492,-33.4871,2.2854,0,0,0,2.70937,1.70737,0,0,0,0,-0.45593
67.4947,-33.4871,2.2854,0,0,0,2.70937,1.70737,0,0,0,0,-0.45593
67.499,-33.4871,2.2854,0,0,0,2.70937,1.70737,0,0,0,0,-0.45593
67.5032,-33.5024,2.29308,0,0,0,2.70508,1.70951,0,0,0,0,-0.423815
67.5068,-33.5024,2.29308,0,0,0,2.70508,1.70951,0,0,0,0,-0.423815
67.5119,-33.5176,2.30083,0,0,0,2.7009,1.71166,0,0,0,0,-0.398409
67.5149,-33.5176,2.30083,0,0,0,2.7009,1.71166,0,0,0,0,-0.398409
67.5188,-33.5176,2.30083,0,0,0,2.7009,1.71166,0,0,0,0,-0.398409
67.5227,-33.5329,2.30861,0,0,0,2.69703,1.71383,0,0,0,0,-0.393317
67.5268,-33.5329,2.30861,0,0,0,2.69703,1.71383,0,0,0,0,-0.393317
67.5317,-33.5482,2.31646,0,0,0,2.69307,1.71601,0,0,0,0,-0.382263
67.5351,-33.5482,2.31646,0,0,0,2.69307,1.71601,0,0,0,0,-0.382263
67.539,-33.5482,2.31646,0,0,0,2.69307,1.71601,0,0,0,0,-0.382263
67.5427,-33.5634,2.32436,0,0,0,2.68932,1.71834,0,0,0,0,-0.384782
67.5468,-33.5634,2.32436,0,0,0,2.68932,1.71834,0,0,0,0,-0.384782
67.5517,-33.5786,2.33233,0,0,0,2.68542,1.72081,0,0,0,0,-0.377858
67.5549,-33.5786,2.33233,0,0,0,2.68542,1.72081,0,0,0,0,-0.377858
67.5589,-33.5786,2.33233,0,0,0,2.68542,1.72081,0,0,0,0,-0.377858
67.5628,-33.5939,2.34035,0,0,0,2.68171,1.72341,0,0,0,0,-0.38262
67.567,-33.5939,2.34035,0,0,0,2.68171,1.72341,0,0,0,0,-0.38262
67.5721,-33.6091,2.34846,0,0,0,2.67782,1.72612,0,0,0,0,-0.377007
67.5747,-33.6091,2.34846,0,0,0,2.67782,1.72612,0,0,0,0,-0.377007
67.5788,-33.6091,2.34846,0,0,0,2.67782,1.72612,0,0,0,0,-0.377007
67.5828,-33.6243,2.35662,0,0,0,2.67411,1.72896,0,0,0,0,-0.382493
67.5868,-33.6243,2.35662,0,0,0,2.67411,1.72896,0,0,0,0,-0.382493
67.5921,-33.6395,2.36486,0,0,0,2.67023,1.73189,0,0,0,0,-0.37736
67.5947,-33.6395,2.36486,0,0,0,2.67023,1.73189,0,0,0,0,-0.37736
67.5992,-33.6395,2.36486,0,0,0,2.67023,1.73189,0,0,0,0,-0.37736
67.6043,-33.6548,2.37316,0,0,0,2.66651,1.73536,0,0,0,0,-0.383003
67.6068,-33.6548,2.37316,0,0,0,2.66651,1.73536,0,0,0,0,-0.383003
67.6118,-33.67,2.38154,0,0,0,2.66262,1.73945,0,0,0,0,-0.377997
67.6147,-33.67,2.38154,0,0,0,2.66262,1.73945,0,0,0,0,-0.377997
67.6189,-33.67,2.38154,0,0,0,2.66262,1.73945,0,0,0,0,-0.377997
67.6227,-33.6852,2.38999,0,0,0,2.6589,1.74415,0,0,0,0,-0.383718
67.6268,-33.6852,2.38999,0,0,0,2.6589,1.74415,0,0,0,0,-0.383718
67.6325,-33.7004,2.39854,0,0,0,2.655,1.74944,0,0,0,0,-0.378996
67.6369,-33.7004,2.39854,0,0,0,2.655,1.74944,0,0,0,0,-0.378996
67.6397,-33.7004,2.39854,0,0,0,2.655,1.74944,0,0,0,0,-0.378996
67.6431,-33.7157,2.40714,0,0,0,2.65154,1.75532,0,0,0,0,-0.303089
67.6469,-33.7157,2.40714,0,0,0,2.65154,1.75532,0,0,0,0,-0.303089
67.6515,-33.731,2.41575,0,0,0,2.64878,1.76174,0,0,0,0,-0.270328
67.6548,-33.731,2.41575,0,0,0,2.64878,1.76174,0,0,0,0,-0.270328
67.6589,-33.731,2.41575,0,0,0,2.64878,1.76174,0,0,0,0,-0.270328
67.663,-33.7464,2.42443,0,0,0,2.64613,1.76865,0,0,0,0,-0.244732
67.6669,-33.7464,2.42443,0,0,0,2.64613,1.76865,0,0,0,0,-0.244732
67.6722,-33.7618,2.43314,0,0,0,2.64381,1.77601,0,0,0,0,-0.238847
67.6748,-33.7618,2.43314,0,0,0,2.64381,1.77601,0,0,0,0,-0.238847
67.6788,-33.7618,2.43314,0,0,0,2.64381,1.77601,0,0,0,0,-0.238847
67.6829,-33.7773,2.44193,0,0,0,2.64139,1.7838,0,0,0,0,-0.227907
67.6868,-33.7773,2.44193,0,0,0,2.64139,1.7838,0,0,0,0,-0.227907
67.6924,-33.7929,2.45075,0,0,0,2.63947,1.79202,0,0,0,0,-0.14866
67.695,-33.7929,2.45075,0,0,0,2.63947,1.79202,0,0,0,0,-0.14866
67.6989,-33.7929,2.45075,0,0,0,2.63947,1.79202,0,0,0,0,-0.14866
67.7028,-33.8085,2.45957,0,0,0,2.63826,1.80061,0,0,0,0,-0.112933
67.7077,-33.8085,2.45957,0,0,0,2.63826,1.80061,0,0,0,0,-0.112933
67.7115,-33.8243,2.46843,0,0,0,2.6372,1.80953,0,0,0,0,-0.0853735
67.7148,-33.8243,2.46843,0,0,0,2.6372,1.80953,0,0,0,0,-0.0853735
67.7189,-33.8243,2.46843,0,0,0,2.6372,1.80953,0,0,0,0,-0.0853735
67.7235,-33.8401,2.47731,0,0,0,2.63647,1.81843,0,0,0,0,-0.0776348
67.7268,-33.8401,2.47731,0,0,0,2.63647,1.81843,0,0,0,0,-0.0776348
67.7325,-33.856,2.48624,0,0,0,2.63568,1.82621,0,0,0,0,-0.0654695
67.7348,-33.856,2.48624,0,0,0,2.63568,1.82621,0,0,0,0,-0.0654695
67.7388,-33.856,2.48624,0,0,0,2.63568,1.82621,0,0,0,0,-0.0654695
67.743,-33.8719,2.49519,0,0,0,2.6351,1.83295,0,0,0,0,-0.0662886
67.7467,-33.8719,2.49519,0,0,0,2.6351,1.83295,0,0,0,0,-0.0662886
67.7519,-33.8879,2.50419,0,0,0,2.6344,1.8387,0,0,0,0,-0.0589324
67.7549,-33.8879,2.50419,0,0,0,2.6344,1.8387,0,0,0,0,-0.0589324
67.759,-33.8879,2.50419,0,0,0,2.6344,1.8387,0,0,0,0,-0.0589324
67.7633,-33.904,2.51318,0,0,0,2.63416,1.84353,0,0,0,0,0.0202952
67.7668,-33.904,2.51318,0,0,0,2.63416,1.84353,0,0,0,0,0.0202952
67.7717,-33.9201,2.52213,0,0,0,2.63465,1.84753,0,0,0,0,0.0570211
67.7748,-33.9201,2.52213,0,0,0,2.63465,1.84753,0,0,0,0,0.0570211
67.7789,-33.9201,2.52213,0,0,0,2.63465,1.84753,0,0,0,0,0.0570211
67.7827,-33.9363,2.53107,0,0,0,2.63529,1.85079,0,0,0,0,0.0856935
67.7868,-33.9363,2.53107,0,0,0,2.63529,1.85079,0,0,0,0,0.0856935
67.7919,-33.9525,2.53998,0,0,0,2.63628,1.85337,0,0,0,0,0.0942441
67.7948,-33.9525,2.53998,0,0,0,2.63628,1.85337,0,0,0,0,0.0942441
67.7989,-33.9525,2.53998,0,0,0,2.63628,1.85337,0,0,0,0,0.0942441
67.8028,-33.9688,2.54888,0,0,0,2.63721,1.85533,0,0,0,0,0.107166
67.8068,-33.9688,2.54888,0,0,0,2.63721,1.85533,0,0,0,0,0.107166
67.8115,-33.9851,2.55775,0,0,0,2.63836,1.85672,0,0,0,0,0.106778
67.8147,-33.9851,2.55775,0,0,0,2.63836,1.85672,0,0,0,0,0.106778
67.8188,-33.9851,2.55775,0,0,0,2.63836,1.85672,0,0,0,0,0.106778
67.8228,-34.0014,2.56661,0,0,0,2.63939,1.85759,0,0,0,0,0.114638
67.8267,-34.0014,2.56661,0,0,0,2.63939,1.85759,0,0,0,0,0.114638
67.8319,-34.0178,2.57543,0,0,0,2.6406,1.85795,0,0,0,0,0.111282
67.8348,-34.0178,2.57543,0,0,0,2.6406,1.85795,0,0,0,0,0.111282
67.8387,-34.0178,2.57543,0,0,0,2.6406,1.85795,0,0,0,0,0.111282
67.8427,-34.0341,2.58425,0,0,0,2.64166,1.85758,0,0,0,0,0.117473
67.8469,-34.0341,2.58425,0,0,0,2.64166,1.85758,0,0,0,0,0.117473
67.8516,-34.0505,2.59301,0,0,0,2.64319,1.85551,0,0,0,0,0.19847
67.855,-34.0505,2.59301,0,0,0,2.64319,1.85551,0,0,0,0,0.19847
67.8588,-34.0505,2.59301,0,0,0,2.64319,1.85551,0,0,0,0,0.19847
67.8629,-34.0669,2.60166,0,0,0,2.64547,1.85224,0,0,0,0,0.235728
67.867,-34.0669,2.60166,0,0,0,2.64547,1.85224,0,0,0,0,0.235728
67.8717,-34.0833,2.61024,0,0,0,2.6479,1.8482,0,0,0,0,0.264594
67.8747,-34.0833,2.61024,0,0,0,2.6479,1.8482,0,0,0,0,0.264594
67.8788,-34.0833,2.61024,0,0,0,2.6479,1.8482,0,0,0,0,0.264594
67.8829,-34.0997,2.61872,0,0,0,2.65068,1.8436,0,0,0,0,0.272387
